date,decision_id,configuration_id,actual_profitable_class,realised_market_return,ma_signal,ma_vote,ma_buy,ma_probability,ma_confidence,sm_recommendation,sm_vote,sm_buy,sm_probability,sm_confidence,rm_recommendation,rm_vote,rm_buy,rm_risk_score,rm_risk_level,rm_confidence,buy_vote_count,required_buy_votes,final_vote,consensus_category,decision_source,supporting_agents,dissenting_agents,trade_executed,entry_price,exit_price,gross_return,transaction_cost_return,slippage_return,net_return,capital_before,capital_after,reflection_category,agent_agreement_score,evidence_completeness_score,traceability_score,confidence_consistency_score,execution_completeness_score,explainability_score
2026-07-06,decision_0e79ee336440488eb38b128f955e3985,CONFIG_4_MA_SM_RM_EX_RF,1,0.0004760095074413666,NO_TRADE,NO_TRADE,0,0.671436881617979,0.6189974677129622,NEUTRAL,NO_TRADE,0,0.44172833023342295,0.6247413969111029,REJECT,NO_TRADE,0,0.4376322072440238,MODERATE,0.09809808449118065,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,102254.00119312684,102254.00119312684,NO_TRADE_REVIEW,1.0,1.0,1.0,0.5527210169615848,1.0,0.9329081525442376
2026-07-07,decision_5f805a366e8f413dae36d665ab167513,CONFIG_4_MA_SM_RM_EX_RF,0,-0.005046761994797755,NO_TRADE,NO_TRADE,0,0.40444128808813246,0.5819031104316388,NEUTRAL,NO_TRADE,0,0.4663096572643619,0.6035142676593104,REJECT,NO_TRADE,0,0.41780871770897277,MODERATE,0.14815476609731465,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,102254.00119312684,102254.00119312684,NO_TRADE_REVIEW,1.0,1.0,1.0,0.4445240480627546,1.0,0.9166786072094132
2026-07-08,decision_598bccbce7394ebcb1c4e8d7869f06d7,CONFIG_4_MA_SM_RM_EX_RF,0,-0.0036595721719600567,NO_TRADE,NO_TRADE,0,0.6803678151107254,0.6313194527016733,NEUTRAL,NO_TRADE,0,0.5296020437881681,0.5414640765063601,REJECT,NO_TRADE,0,0.43514984678792057,MODERATE,0.09199600630040396,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,102254.00119312684,102254.00119312684,NO_TRADE_REVIEW,1.0,1.0,1.0,0.4215931785028124,1.0,0.9132389767754219
2026-07-09,decision_df5a983792054a96bbfadfc84ea3bcd1,CONFIG_4_MA_SM_RM_EX_RF,1,0.029090929116927844,NO_TRADE,NO_TRADE,0,0.4941942109018754,0.5094357859002863,NEUTRAL,NO_TRADE,0,0.4593624087037567,0.5858061351574082,REJECT,NO_TRADE,0,0.39984791481077464,MODERATE,0.18825625164833582,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,102254.00119312684,102254.00119312684,NO_TRADE_REVIEW,1.0,1.0,1.0,0.5721672757646565,1.0,0.9358250913646985
2026-07-10,decision_1319da3b1504411096e80702d83f07ff,CONFIG_4_MA_SM_RM_EX_RF,0,-0.017861835300410356,NO_TRADE,NO_TRADE,0,0.6876336756138228,0.6066134935585273,NEUTRAL,NO_TRADE,0,0.5151046370137461,0.5985326298883908,REJECT,NO_TRADE,0,0.46127658081379497,MODERATE,0.1041370965890325,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,102254.00119312684,102254.00119312684,NO_TRADE_REVIEW,1.0,1.0,1.0,0.43642774001198353,1.0,0.9154641610017975
2026-07-13,decision_758bc9b3f1584c10b121e9f6318292e9,CONFIG_4_MA_SM_RM_EX_RF,1,0.00974350525209261,NO_TRADE,NO_TRADE,0,0.33097532823276604,0.6229530007583208,NEUTRAL,NO_TRADE,0,0.4996785381467526,0.5151566334156851,REJECT,NO_TRADE,0,0.3993853173567421,MODERATE,0.07673421062770382,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,102254.00119312684,102254.00119312684,NO_TRADE_REVIEW,1.0,1.0,1.0,0.5950520517327635,1.0,0.9392578077599145
2026-07-14,decision_9f58ccf3167440e5a32ecac0fe56b472,CONFIG_4_MA_SM_RM_EX_RF,1,0.006896816715964149,NO_TRADE,NO_TRADE,0,0.6523240906268613,0.6067443937437548,NEUTRAL,NO_TRADE,0,0.5133506321442529,0.5604609120882463,REJECT,NO_TRADE,0,0.5252107005618241,MODERATE,0.1932382280128868,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,102254.00119312684,102254.00119312684,NO_TRADE_REVIEW,1.0,1.0,1.0,0.5465188220517041,1.0,0.9319778233077556
2026-07-15,decision_c22a5df731fb4b12928b31fb2568c52e,CONFIG_4_MA_SM_RM_EX_RF,1,0.019850584875057364,NO_TRADE,NO_TRADE,0,0.5142843034673763,0.5125116206355492,NEUTRAL,NO_TRADE,0,0.4850794450113663,0.6159594430808542,REJECT,NO_TRADE,0,0.3495712445672286,LOW,0.13588465297848273,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,102254.00119312684,102254.00119312684,NO_TRADE_REVIEW,1.0,1.0,1.0,0.5785480944350379,1.0,0.9367822141652556
2026-07-16,decision_13e30367abf447aa9c9ca6928f607cec,CONFIG_4_MA_SM_RM_EX_RF,0,-0.02148976795735419,NO_TRADE,NO_TRADE,0,0.22492222667683376,0.6910749284299855,NEUTRAL,NO_TRADE,0,0.39483131507718533,0.696416423438007,REJECT,NO_TRADE,0,0.45365882992154205,MODERATE,0.15277268580844153,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,102254.00119312684,102254.00119312684,NO_TRADE_REVIEW,1.0,1.0,1.0,0.5134213458921447,1.0,0.9270132018838216
2026-07-17,decision_454f13a6eb424f9dada4f67bbc18dbc5,CONFIG_4_MA_SM_RM_EX_RF,1,0.010325512718450891,NO_TRADE,NO_TRADE,0,0.5749734323995745,0.49263037090463585,NEUTRAL,NO_TRADE,0,0.5118307746478318,0.6299638143286193,REJECT,NO_TRADE,0,0.7453623129411951,HIGH,0.19107550111539928,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,102254.00119312684,102254.00119312684,NO_TRADE_REVIEW,1.0,1.0,1.0,0.5621101045504486,1.0,0.9343165156825672
2026-07-20,decision_9850e91ebeb24c258e0a2ea1b4d09b51,CONFIG_4_MA_SM_RM_EX_RF,1,0.003942222418892916,BUY_CANDIDATE,BUY,1,0.7423641810535108,0.6735404043435756,NEUTRAL,NO_TRADE,0,0.49481292749959743,0.5616669667216494,REJECT,NO_TRADE,0,0.5654705679132761,MODERATE,0.2534647950163162,1,2,NO_TRADE,SINGLE_BUY,MAJORITY_CONSENSUS,MA,SM|RM,False,,,0.0,0.0,0.0,0.0,102254.00119312684,102254.00119312684,NO_TRADE_REVIEW,0.3333333333333333,1.0,1.0,0.5037759446394863,1.0,0.7922330583625896
2026-07-21,decision_92c613201bc24fafae17fa1728783741,CONFIG_4_MA_SM_RM_EX_RF,0,-0.00725902862180533,NO_TRADE,NO_TRADE,0,0.5889372912138116,0.5669192443252744,NEUTRAL,NO_TRADE,0,0.4940518865405813,0.5309399718360801,REJECT,NO_TRADE,0,0.49737973321372864,MODERATE,0.17902981258112016,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,102254.00119312684,102254.00119312684,NO_TRADE_REVIEW,1.0,1.0,1.0,0.4256296762474916,1.0,0.9138444514371237
2026-07-22,decision_7c6e308ade7744a8b0ef332119bf7db8,CONFIG_4_MA_SM_RM_EX_RF,0,-0.014768306732328373,NO_TRADE,NO_TRADE,0,0.12292801269355463,0.7778542789891894,NEUTRAL,NO_TRADE,0,0.4829510873812694,0.6248682234809628,REJECT,NO_TRADE,0,0.5749584767397053,MODERATE,0.09410720881701182,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,102254.00119312684,102254.00119312684,NO_TRADE_REVIEW,1.0,1.0,1.0,0.49894323709572136,1.0,0.9248414855643582
2026-07-23,decision_8678f94a789d4512b15b4d7921ac29ec,CONFIG_4_MA_SM_RM_EX_RF,0,-0.011999160710759849,NO_TRADE,NO_TRADE,0,0.5715149683157142,0.45277999044093536,NEUTRAL,NO_TRADE,0,0.5114483050399978,0.5683472107614926,REJECT,NO_TRADE,0,0.510125284757978,MODERATE,0.04133150238863591,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,102254.00119312684,102254.00119312684,NO_TRADE_REVIEW,1.0,1.0,1.0,0.35415290119702125,1.0,0.9031229351795532
2026-07-24,decision_513c656f09964a818a7de17cf18a40ec,CONFIG_4_MA_SM_RM_EX_RF,0,-0.010680178413515373,NO_TRADE,NO_TRADE,0,0.4776225980222893,0.5083930909571849,NEUTRAL,NO_TRADE,0,0.5401691501503327,0.5310407850800845,REJECT,NO_TRADE,0,0.5718684230274745,MODERATE,0.16143160829295436,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,102254.00119312684,102254.00119312684,NO_TRADE_REVIEW,1.0,1.0,1.0,0.40028849477674117,1.0,0.9100432742165111
2026-07-27,decision_c2d903bf668f4af69533310e5225d2eb,CONFIG_4_MA_SM_RM_EX_RF,0,-0.019151779592749774,BUY_CANDIDATE,BUY,1,0.736785763184607,0.6892767299768336,NEUTRAL,NO_TRADE,0,0.5175119509063452,0.548032160749685,REJECT,NO_TRADE,0,0.4477892060187324,MODERATE,0.05532776002122449,1,2,NO_TRADE,SINGLE_BUY,MAJORITY_CONSENSUS,MA,SM|RM,False,,,0.0,0.0,0.0,0.0,102254.00119312684,102254.00119312684,NO_TRADE_REVIEW,0.3333333333333333,1.0,1.0,0.43087888358258103,1.0,0.7812984992040538
2026-07-28,decision_9e6796c824f54861899c0a354eeb1090,CONFIG_4_MA_SM_RM_EX_RF,0,-0.009541900742943088,NO_TRADE,NO_TRADE,0,0.6897351105261255,0.6250911632217043,NEUTRAL,NO_TRADE,0,0.5101496585042716,0.5894654524706368,REJECT,NO_TRADE,0,0.4646907201293553,MODERATE,0.045759286545843984,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,102254.00119312684,102254.00119312684,NO_TRADE_REVIEW,1.0,1.0,1.0,0.4201053007460617,1.0,0.9130157951119092
2026-07-29,decision_2e9467850df4432391173ed5cdc223d7,CONFIG_4_MA_SM_RM_EX_RF,0,-0.012637231866468979,NO_TRADE,NO_TRADE,0,0.5308786196493028,0.5313428389182868,NEUTRAL,NO_TRADE,0,0.4780698401348674,0.644667016434525,REJECT,NO_TRADE,0,0.645295594794826,MODERATE,0.12491234335924549,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,102254.00119312684,102254.00119312684,NO_TRADE_REVIEW,1.0,1.0,1.0,0.43364073290401906,1.0,0.9150461099356029
2026-07-30,decision_45ca581770274d028a0fefd22a83e5ae,CONFIG_4_MA_SM_RM_EX_RF,1,0.008209120520551172,NO_TRADE,NO_TRADE,0,0.5245839475572563,0.5031476257855246,NEUTRAL,NO_TRADE,0,0.48342478961249497,0.6293812812424735,REJECT,NO_TRADE,0,0.7247690480581064,HIGH,0.16267085112450794,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,102254.00119312684,102254.00119312684,NO_TRADE_REVIEW,1.0,1.0,1.0,0.568266747282498,1.0,0.9352400120923747
