classifier,regressor,probability_quantile,return_quantile,probability_threshold,return_threshold,precision,recall,f1,balanced_accuracy,roc_auc,total_return,sharpe_ratio,win_rate,maximum_drawdown,number_of_trades,excess_return,excess_sharpe,classification_pass,economic_pass,objective_score
RandomForestClassifier,HistGradientBoostingRegressor,0.2,0.8,0.45673310413087226,0.0033291282966078114,0.47368421052631576,0.1956521739130435,0.27692307692307694,0.5022846856826364,0.4825994645989107,0.06627206727242063,0.43716747083776286,0.47368421052631576,-0.09290659239439636,57,-0.029975602517973376,-1.4097274701614073,False,True,0.6813792419445319
RandomForestClassifier,HistGradientBoostingRegressor,0.25,0.0,0.46590273741844357,-0.018681383528925868,0.46153846153846156,0.7391304347826086,0.5682451253481894,0.4905843256715591,0.4825994645989107,-0.23090392198078502,-0.7616525681518777,0.46153846153846156,-0.3606210555510023,221,-0.32715159177117903,-2.6085475091510477,False,False,-1.4000311167986765
RandomForestClassifier,HistGradientBoostingRegressor,0.25,0.05,0.46590273741844357,-0.011220221795411888,0.45539906103286387,0.7028985507246377,0.5527065527065527,0.48202252376996213,0.4825994645989107,-0.23692105146163056,-0.8002051125457412,0.45539906103286387,-0.36916413891156175,213,-0.33316872125202457,-2.6471000535449116,False,False,-1.4601307211622663
RandomForestClassifier,HistGradientBoostingRegressor,0.25,0.1,0.46590273741844357,-0.009071713796754559,0.4630541871921182,0.6811594202898551,0.5513196480938416,0.49344595218314413,0.4825994645989107,-0.18365372564752447,-0.5781413905155032,0.4630541871921182,-0.3387953852832357,203,-0.2799013954379185,-2.4250363315146735,False,False,-1.0595791184128511
RandomForestClassifier,HistGradientBoostingRegressor,0.25,0.15000000000000002,0.46590273741844357,-0.007655889145703553,0.4690721649484536,0.6594202898550725,0.5481927710843374,0.5016846672205298,0.4825994645989107,-0.1397590282144241,-0.41062383415857845,0.4690721649484536,-0.3185509873299994,194,-0.2360066980048181,-2.257518775157749,False,False,-0.7348399234180288
RandomForestClassifier,HistGradientBoostingRegressor,0.25,0.2,0.46590273741844357,-0.00636130022705564,0.47593582887700536,0.644927536231884,0.5476923076923077,0.5103618572879165,0.4825994645989107,-0.11814614445531058,-0.32742576416710206,0.47593582887700536,-0.3143628167654289,187,-0.21439381424570458,-2.1743207051662723,False,False,-0.5740951152794327
RandomForestClassifier,HistGradientBoostingRegressor,0.25,0.25,0.46590273741844357,-0.005266555385015697,0.4689265536723164,0.6014492753623188,0.526984126984127,0.5013615803563187,0.4825994645989107,-0.14180052636509788,-0.4328662444571986,0.4689265536723164,-0.33445001107138106,177,-0.2380481961554919,-2.2797611854563686,False,False,-0.7681057497456304
RandomForestClassifier,HistGradientBoostingRegressor,0.25,0.30000000000000004,0.46590273741844357,-0.004139716281066249,0.47619047619047616,0.5797101449275363,0.5228758169934641,0.5096002953937044,0.4825994645989107,-0.11266486930425057,-0.31907571818391056,0.47619047619047616,-0.3330768941153812,168,-0.20891253909464458,-2.1659706591830807,False,False,-0.5537012720185454
RandomForestClassifier,HistGradientBoostingRegressor,0.25,0.35000000000000003,0.46590273741844357,-0.0033630573565138983,0.4723926380368098,0.5579710144927537,0.5116279069767442,0.5051001569279054,0.4825994645989107,-0.13339321531907655,-0.41072106477040204,0.4723926380368098,-0.33825614739140475,163,-0.22964088510947056,-2.257616005769572,False,False,-0.7173872541996594
RandomForestClassifier,HistGradientBoostingRegressor,0.25,0.4,0.46590273741844357,-0.0024738381459459085,0.46357615894039733,0.5072463768115942,0.4844290657439446,0.4956614049663067,0.4825994645989107,-0.10961128864302316,-0.3182419118850702,0.46357615894039733,-0.3113483189900591,151,-0.20585895843341717,-2.1651368528842405,False,False,-0.556174085659849
RandomForestClassifier,HistGradientBoostingRegressor,0.25,0.45,0.46590273741844357,-0.0018595374655029574,0.45652173913043476,0.45652173913043476,0.45652173913043476,0.48940736638050397,0.4825994645989107,-0.12480838106748549,-0.4053140529095806,0.45652173913043476,-0.30520395907240283,138,-0.2210560508578795,-2.252208993908751,False,False,-0.6912036397049353
RandomForestClassifier,HistGradientBoostingRegressor,0.25,0.5,0.46590273741844357,-0.001009416988900463,0.4603174603174603,0.42028985507246375,0.4393939393939394,0.49358441798209174,0.4825994645989107,-0.11585478126976467,-0.38664971739289655,0.4603174603174603,-0.2687257392580613,126,-0.21210245106015868,-2.233544658392067,False,False,-0.6334866242647569
RandomForestClassifier,HistGradientBoostingRegressor,0.25,0.55,0.46590273741844357,-0.0005414132890820598,0.4482758620689655,0.37681159420289856,0.4094488188976378,0.48458414105049386,0.4825994645989107,-0.13112193457724464,-0.46579118584201396,0.4482758620689655,-0.2914030997737622,116,-0.22736960436763864,-2.312686126841184,False,False,-0.7711782940959196
RandomForestClassifier,HistGradientBoostingRegressor,0.25,0.6000000000000001,0.46590273741844357,0.0006012838507175389,0.45714285714285713,0.34782608695652173,0.3950617283950617,0.4923843810578787,0.4825994645989107,-0.11866735691016606,-0.4237543033794926,0.45714285714285713,-0.2643783760660552,105,-0.21491502670056006,-2.270649244378663,False,False,-0.6832865310611063
RandomForestClassifier,HistGradientBoostingRegressor,0.25,0.65,0.46590273741844357,0.001078563824749232,0.44565217391304346,0.2971014492753623,0.3565217391304348,0.48613034247207604,0.4825994645989107,-0.18660769703873548,-0.9246433029910891,0.44565217391304346,-0.23975512641738705,92,-0.2828553668291295,-2.771538243990259,False,False,-1.2588640551256853
RandomForestClassifier,HistGradientBoostingRegressor,0.25,0.7000000000000001,0.46590273741844357,0.0017879771412612363,0.4457831325301205,0.26811594202898553,0.334841628959276,0.4875611557278685,0.4825994645989107,-0.1362658377499706,-0.6615378551503883,0.4457831325301205,-0.21340551659193085,83,-0.2325135075403646,-2.5084327961495587,False,False,-0.8787450792664198
RandomForestClassifier,HistGradientBoostingRegressor,0.25,0.75,0.46590273741844357,0.0025303023667765275,0.43478260869565216,0.21739130434782608,0.2898550724637681,0.4844918305178621,0.4825994645989107,-0.07816295274774743,-0.3635935726798433,0.43478260869565216,-0.16049177205068832,69,-0.17441062253814144,-2.2104885136790133,False,False,-0.45018600322783464
RandomForestClassifier,HistGradientBoostingRegressor,0.25,0.8,0.46590273741844357,0.0033291282966078114,0.45454545454545453,0.18115942028985507,0.25906735751295334,0.4950383088710422,0.4825994645989107,0.015415076679786255,0.16196834198094576,0.45454545454545453,-0.09826941326345306,55,-0.08083259311060775,-1.6849265990182245,False,True,0.2753201742937045
RandomForestClassifier,HistGradientBoostingRegressor,0.30000000000000004,0.0,0.4774933479496905,-0.018681383528925868,0.4563106796116505,0.6811594202898551,0.5465116279069767,0.4838918120557556,0.4825994645989107,-0.2269813267127,-0.7715398032939484,0.4563106796116505,-0.3802187353070343,206,-0.323228996503094,-2.6184347442931184,False,False,-1.3939599494994956
RandomForestClassifier,HistGradientBoostingRegressor,0.30000000000000004,0.05,0.4774933479496905,-0.011220221795411888,0.4494949494949495,0.644927536231884,0.5297619047619048,0.47533001015415854,0.4825994645989107,-0.23302914515985684,-0.811539462996466,0.4494949494949495,-0.38743953247507734,198,-0.32927681495025085,-2.6584344039956362,False,False,-1.4549849921637155
RandomForestClassifier,HistGradientBoostingRegressor,0.30000000000000004,0.1,0.4774933479496905,-0.009071713796754559,0.4603174603174603,0.6304347826086957,0.5321100917431193,0.49037662697313766,0.4825994645989107,-0.17443251851244201,-0.5614336663648326,0.4603174603174603,-0.3581380469178602,189,-0.270680188302836,-2.4083286073640027,False,False,-1.0103994779471916
RandomForestClassifier,HistGradientBoostingRegressor,0.30000000000000004,0.15000000000000002,0.4774933479496905,-0.007655889145703553,0.4644808743169399,0.6159420289855072,0.5295950155763239,0.49586910366472814,0.4825994645989107,-0.14159715649176252,-0.4352292971461433,0.4644808743169399,-0.3557945578924463,183,-0.23784482628215653,-2.2821242381453133,False,False,-0.7685894394069718
RandomForestClassifier,HistGradientBoostingRegressor,0.30000000000000004,0.2,0.4774933479496905,-0.00636130022705564,0.4689265536723164,0.6014492753623188,0.526984126984127,0.5013615803563187,0.4825994645989107,-0.1239099742120735,-0.366120931378629,0.4689265536723164,-0.3557945578924463,177,-0.2201576440024675,-2.2130158723777993,False,False,-0.6386001934250075
RandomForestClassifier,HistGradientBoostingRegressor,0.30000000000000004,0.25,0.4774933479496905,-0.005266555385015697,0.4647058823529412,0.572463768115942,0.512987012987013,0.4964229668605188,0.4825994645989107,-0.14286179269209942,-0.45086714862175853,0.4647058823529412,-0.3590957112884384,170,-0.23910946248249343,-2.2977620896209285,False,False,-0.7907801921965989
RandomForestClassifier,HistGradientBoostingRegressor,0.30000000000000004,0.30000000000000004,0.4774933479496905,-0.004139716281066249,0.4691358024691358,0.5507246376811594,0.5066666666666667,0.5014769685221083,0.4825994645989107,-0.12191214789674798,-0.3689569609262901,0.4691358024691358,-0.35486019582236916,162,-0.218159817687142,-2.2158519019254603,False,False,-0.6383080522991816
RandomForestClassifier,HistGradientBoostingRegressor,0.30000000000000004,0.35000000000000003,0.4774933479496905,-0.0033630573565138983,0.46496815286624205,0.5289855072463768,0.49491525423728816,0.49697683005630944,0.4825994645989107,-0.14242447542686631,-0.46299879746824074,0.46496815286624205,-0.3548017761414948,157,-0.23867214521726032,-2.309893738467411,False,False,-0.8008490372855767
RandomForestClassifier,HistGradientBoostingRegressor,0.30000000000000004,0.4,0.4774933479496905,-0.0024738381459459085,0.4589041095890411,0.4855072463768116,0.47183098591549294,0.49116126650050773,0.4825994645989107,-0.1168806091126664,-0.3606977823438172,0.4589041095890411,-0.3270352098831164,146,-0.2131282789030604,-2.2075927233429873,False,False,-0.6227172771633575
RandomForestClassifier,HistGradientBoostingRegressor,0.30000000000000004,0.45,0.4774933479496905,-0.0018595374655029574,0.45112781954887216,0.43478260869565216,0.44280442804428044,0.4849072279147051,0.4825994645989107,-0.131953629282358,-0.45168604880430646,0.45112781954887216,-0.3210308131809634,133,-0.228201299072752,-2.298580989803477,False,False,-0.758355078198986
RandomForestClassifier,HistGradientBoostingRegressor,0.30000000000000004,0.5,0.4774933479496905,-0.001009416988900463,0.45901639344262296,0.4057971014492754,0.4307692307692308,0.4927074679220899,0.4825994645989107,-0.11486649175234787,-0.3959742675581658,0.45901639344262296,-0.2853835357283119,122,-0.21111416154274187,-2.242869208557336,False,False,-0.6356677945077774
RandomForestClassifier,HistGradientBoostingRegressor,0.30000000000000004,0.55,0.4774933479496905,-0.0005414132890820598,0.4424778761061947,0.36231884057971014,0.398406374501992,0.4805224776146958,0.4825994645989107,-0.15091422694726764,-0.5731617142942107,0.4424778761061947,-0.30754432554512046,113,-0.24716189673766165,-2.420056655293381,False,False,-0.9329306169327904
RandomForestClassifier,HistGradientBoostingRegressor,0.30000000000000004,0.6000000000000001,0.4774933479496905,0.0006012838507175389,0.45098039215686275,0.3333333333333333,0.38333333333333336,0.4883227176220807,0.4825994645989107,-0.1387433538094469,-0.5333526191148809,0.45098039215686275,-0.28113520171745254,102,-0.23499102359984092,-2.380247560114051,False,False,-0.8477516389879034
RandomForestClassifier,HistGradientBoostingRegressor,0.30000000000000004,0.65,0.4774933479496905,0.001078563824749232,0.43820224719101125,0.2826086956521739,0.3436123348017621,0.48206867903627804,0.4825994645989107,-0.20513607163166936,-1.0704810411568577,0.43820224719101125,-0.2570728484425575,89,-0.30138374142206337,-2.917375982156028,False,False,-1.4222672473614284
RandomForestClassifier,HistGradientBoostingRegressor,0.30000000000000004,0.7000000000000001,0.4774933479496905,0.0017879771412612363,0.4375,0.2536231884057971,0.3211009174311927,0.4834994922920705,0.4825994645989107,-0.15594095644560968,-0.8064587553623593,0.4375,-0.23132345998561654,80,-0.2521886262360037,-2.6533536963615294,False,False,-1.0498671959682317
RandomForestClassifier,HistGradientBoostingRegressor,0.30000000000000004,0.75,0.4774933479496905,0.0025303023667765275,0.417910447761194,0.2028985507246377,0.2731707317073171,0.4772454537062679,0.4825994645989107,-0.12046254767334141,-0.6365696529734514,0.417910447761194,-0.19901361068237233,67,-0.21671021746373542,-2.4834645939726214,False,False,-0.8026766278638785
RandomForestClassifier,HistGradientBoostingRegressor,0.30000000000000004,0.8,0.4774933479496905,0.0033291282966078114,0.4339622641509434,0.16666666666666666,0.24083769633507854,0.487791932059448,0.4825994645989107,-0.031178457994181397,-0.11827888879609035,0.4339622641509434,-0.11952581338000379,53,-0.1274261277845754,-1.9651738297952606,False,False,-0.10612439603294947
RandomForestClassifier,HistGradientBoostingRegressor,0.3500000000000001,0.0,0.48458956627769895,-0.018681383528925868,0.453125,0.6304347826086957,0.5272727272727272,0.48082248684574913,0.4825994645989107,-0.2562702550902335,-0.940735053344267,0.453125,-0.3571250676798181,192,-0.3525179248806275,-2.7876299943434373,False,False,-1.6336878544156663
RandomForestClassifier,HistGradientBoostingRegressor,0.3500000000000001,0.05,0.48458956627769895,-0.011220221795411888,0.44565217391304346,0.5942028985507246,0.5093167701863354,0.4722606849441521,0.4825994645989107,-0.26208892755753144,-0.9845260349952766,0.44565217391304346,-0.3657148628003909,184,-0.35833659734792545,-2.8314209759944466,False,False,-1.69475309832921
RandomForestClassifier,HistGradientBoostingRegressor,0.3500000000000001,0.1,0.48458956627769895,-0.009071713796754559,0.45454545454545453,0.5797101449275363,0.5095541401273885,0.484122588387335,0.4825994645989107,-0.20717903516897296,-0.7351890900576403,0.45454545454545453,-0.33250936553466337,176,-0.30342670495936697,-2.5820840310568105,False,False,-1.2754236690129621
RandomForestClassifier,HistGradientBoostingRegressor,0.3500000000000001,0.15000000000000002,0.48458956627769895,-0.007655889145703553,0.46511627906976744,0.5797101449275363,0.5161290322580645,0.49686144189051973,0.4825994645989107,-0.14903902180811213,-0.48603727703239086,0.46511627906976744,-0.31430906140695636,172,-0.24528669159850613,-2.3329322180315613,False,False,-0.8325909708089271
RandomForestClassifier,HistGradientBoostingRegressor,0.3500000000000001,0.2,0.48458956627769895,-0.00636130022705564,0.47305389221556887,0.572463768115942,0.5180327868852459,0.5059771069879073,0.4825994645989107,-0.12165205868776696,-0.37256855123329746,0.47305389221556887,-0.314309061406956,167,-0.21789972847816097,-2.2194634922324674,False,False,-0.6259782354180599
RandomForestClassifier,HistGradientBoostingRegressor,0.3500000000000001,0.25,0.48458956627769895,-0.005266555385015697,0.46875,0.5434782608695652,0.5033557046979866,0.5010384934921075,0.4825994645989107,-0.1406527210124886,-0.4597733434238263,0.46875,-0.31782280224579773,160,-0.2369003908028826,-2.3066682844229964,False,False,-0.7793129221633398
RandomForestClassifier,HistGradientBoostingRegressor,0.3500000000000001,0.30000000000000004,0.48458956627769895,-0.004139716281066249,0.47368421052631576,0.5217391304347826,0.496551724137931,0.506092495153697,0.4825994645989107,-0.11964908344605396,-0.3758086318514139,0.47368421052631576,-0.31331452835439366,152,-0.21589675323644797,-2.222703572850584,False,False,-0.6260836413420315
RandomForestClassifier,HistGradientBoostingRegressor,0.3500000000000001,0.35000000000000003,0.48458956627769895,-0.0033630573565138983,0.46938775510204084,0.5,0.4842105263157895,0.5015923566878981,0.4825994645989107,-0.140214276665093,-0.4727156939259997,0.46938775510204084,-0.3132523465670435,147,-0.23646194645548702,-2.3196106349251697,False,False,-0.7898526247289437
RandomForestClassifier,HistGradientBoostingRegressor,0.3500000000000001,0.4,0.48458956627769895,-0.0024738381459459085,0.45652173913043476,0.45652173913043476,0.45652173913043476,0.48940736638050397,0.4825994645989107,-0.13543059747546182,-0.45847759692304024,0.45652173913043476,-0.3005463314860405,138,-0.23167826726585583,-2.3053725379222105,False,False,-0.7720098987212407
RandomForestClassifier,HistGradientBoostingRegressor,0.3500000000000001,0.45,0.48458956627769895,-0.0018595374655029574,0.4444444444444444,0.4057971014492754,0.42424242424242425,0.4799686144189052,0.4825994645989107,-0.1528703272710933,-0.5693292247845708,0.4444444444444444,-0.29653385211119454,126,-0.2491179970614873,-2.416224165783741,False,False,-0.9300603998395709
RandomForestClassifier,HistGradientBoostingRegressor,0.3500000000000001,0.5,0.48458956627769895,-0.001009416988900463,0.45689655172413796,0.38405797101449274,0.41732283464566927,0.49139204283208715,0.4825994645989107,-0.09864255809524092,-0.32729093518793145,0.45689655172413796,-0.2596004338660688,116,-0.19489022788563493,-2.1741858761871016,False,False,-0.5192321908132019
RandomForestClassifier,HistGradientBoostingRegressor,0.3500000000000001,0.55,0.48458956627769895,-0.0005414132890820598,0.4444444444444444,0.34782608695652173,0.3902439024390244,0.48283024093049015,0.4825994645989107,-0.1319036447024935,-0.488995670291517,0.4444444444444444,-0.27970032585191207,108,-0.2281513144928875,-2.3358906112906874,False,False,-0.790884233088069
RandomForestClassifier,HistGradientBoostingRegressor,0.3500000000000001,0.6000000000000001,0.48458956627769895,0.0006012838507175389,0.45918367346938777,0.32608695652173914,0.3813559322033898,0.4942536693436721,0.4825994645989107,-0.10411178001061516,-0.37077244910945883,0.45918367346938777,-0.25222927753884716,98,-0.20035944980100917,-2.217667390108629,False,False,-0.5816589708979116
RandomForestClassifier,HistGradientBoostingRegressor,0.3500000000000001,0.65,0.48458956627769895,0.001078563824749232,0.4470588235294118,0.2753623188405797,0.34080717488789236,0.48799963075786945,0.4825994645989107,-0.17317418324790557,-0.8830179053485435,0.4470588235294118,-0.22719936463245394,85,-0.2694218530382996,-2.729912846347714,False,False,-1.1678994176920563
RandomForestClassifier,HistGradientBoostingRegressor,0.3500000000000001,0.7000000000000001,0.48458956627769895,0.0017879771412612363,0.45454545454545453,0.2536231884057971,0.32558139534883723,0.49305363241945904,0.4825994645989107,-0.12195205914308427,-0.6085676240581103,0.45454545454545453,-0.20037009460564403,77,-0.21819972893347828,-2.4554625650572803,False,False,-0.77477096029174
RandomForestClassifier,HistGradientBoostingRegressor,0.3500000000000001,0.75,0.48458956627769895,0.0025303023667765275,0.4375,0.2028985507246377,0.27722772277227725,0.48679959383365645,0.4825994645989107,-0.0850449920305898,-0.42480191528283107,0.4375,-0.1667591797451805,64,-0.1812926618209838,-2.2716968562820012,False,False,-0.5147389926957657
RandomForestClassifier,HistGradientBoostingRegressor,0.3500000000000001,0.8,0.48458956627769895,0.0033291282966078114,0.46,0.16666666666666666,0.24468085106382978,0.4973460721868365,0.4825994645989107,0.007834424039571353,0.11730216826156198,0.46,-0.09290659239439636,50,-0.08841324575082266,-1.7295927727376081,False,True,0.21098878795979387
RandomForestClassifier,HistGradientBoostingRegressor,0.40000000000000013,0.0,0.49067096884330247,-0.018681383528925868,0.4463276836158192,0.572463768115942,0.5015873015873016,0.47412997322994554,0.4825994645989107,-0.22989635101271344,-0.8336209002563768,0.4463276836158192,-0.35013416270148434,177,-0.32614402080310745,-2.6805158412555468,False,False,-1.4537326071429102
RandomForestClassifier,HistGradientBoostingRegressor,0.40000000000000013,0.05,0.49067096884330247,-0.011220221795411888,0.4418604651162791,0.5507246376811594,0.49032258064516127,0.4696298347641466,0.4825994645989107,-0.24979521489245238,-0.9392234766250824,0.4418604651162791,-0.35514757425347676,172,-0.3460428846828464,-2.7861184176242526,False,False,-1.615326824999243
RandomForestClassifier,HistGradientBoostingRegressor,0.40000000000000013,0.1,0.49067096884330247,-0.009071713796754559,0.4457831325301205,0.5362318840579711,0.4868421052631579,0.47512231145573713,0.4825994645989107,-0.20766176782974988,-0.7486345856233818,0.4457831325301205,-0.33291578709049063,166,-0.3039094376201439,-2.5955295266225518,False,False,-1.2966559655751921
RandomForestClassifier,HistGradientBoostingRegressor,0.40000000000000013,0.15000000000000002,0.49067096884330247,-0.007655889145703553,0.4567901234567901,0.5362318840579711,0.49333333333333335,0.48786116495892184,0.4825994645989107,-0.14955715474788234,-0.49682872427006897,0.4567901234567901,-0.29813897490414387,162,-0.24580482453827635,-2.343723665269239,False,False,-0.8517491447241171
RandomForestClassifier,HistGradientBoostingRegressor,0.40000000000000013,0.2,0.49067096884330247,-0.00636130022705564,0.4620253164556962,0.5289855072463768,0.49324324324324326,0.49379211668051326,0.4825994645989107,-0.13042135366719543,-0.41734248021799975,0.4620253164556962,-0.29813897490414365,158,-0.22666902345758944,-2.26423742121717,False,False,-0.7081658490722926
RandomForestClassifier,HistGradientBoostingRegressor,0.40000000000000013,0.25,0.49067096884330247,-0.005266555385015697,0.45751633986928103,0.5072463768115942,0.48109965635738833,0.4892919782147143,0.4825994645989107,-0.15315379131708773,-0.5204758264201789,0.45751633986928103,-0.30633501221420023,153,-0.24940146110748174,-2.367370767419349,False,False,-0.888242502865459
RandomForestClassifier,HistGradientBoostingRegressor,0.40000000000000013,0.30000000000000004,0.49067096884330247,-0.004139716281066249,0.4657534246575342,0.4927536231884058,0.4788732394366197,0.497969168282101,0.4825994645989107,-0.1182004771560956,-0.37255436546827575,0.4657534246575342,-0.3067385177150703,146,-0.21444814694648962,-2.219449306467446,False,False,-0.6267557554064012
RandomForestClassifier,HistGradientBoostingRegressor,0.40000000000000013,0.35000000000000003,0.49067096884330247,-0.0033630573565138983,0.45774647887323944,0.47101449275362317,0.4642857142857143,0.49028431644050585,0.4825994645989107,-0.14668302304608838,-0.5050690029651217,0.45774647887323944,-0.3184192111441504,142,-0.2429306928364824,-2.351963943964292,False,False,-0.8531720561487156
RandomForestClassifier,HistGradientBoostingRegressor,0.40000000000000013,0.4,0.49067096884330247,-0.0024738381459459085,0.44776119402985076,0.43478260869565216,0.4411764705882353,0.4817225145389089,0.4825994645989107,-0.13857204267222278,-0.4757194089342291,0.44776119402985076,-0.30308782249982624,134,-0.2348197124626168,-2.3226143499333993,False,False,-0.806660624938714
RandomForestClassifier,HistGradientBoostingRegressor,0.40000000000000013,0.45,0.49067096884330247,-0.0018595374655029574,0.43089430894308944,0.38405797101449274,0.4061302681992337,0.4690990492015139,0.4825994645989107,-0.17082936611489508,-0.6579231738538751,0.43089430894308944,-0.31144724292011017,123,-0.2670770359052891,-2.5048181148530455,False,False,-1.0808382224575206
RandomForestClassifier,HistGradientBoostingRegressor,0.40000000000000013,0.5,0.49067096884330247,-0.001009416988900463,0.4424778761061947,0.36231884057971014,0.398406374501992,0.4805224776146958,0.4825994645989107,-0.11775121859012438,-0.416988515569445,0.4424778761061947,-0.27529680833646153,113,-0.2139988883805184,-2.2638834565686152,False,False,-0.6782264751837974
RandomForestClassifier,HistGradientBoostingRegressor,0.40000000000000013,0.55,0.49067096884330247,-0.0005414132890820598,0.42857142857142855,0.32608695652173914,0.37037037037037035,0.47196067571309885,0.4825994645989107,-0.15030717448882414,-0.579901414997899,0.42857142857142855,-0.29497058522735375,105,-0.24655484427921814,-2.426796355997069,False,False,-0.9460835603502984
RandomForestClassifier,HistGradientBoostingRegressor,0.40000000000000013,0.6000000000000001,0.49067096884330247,0.0006012838507175389,0.4421052631578947,0.30434782608695654,0.3605150214592275,0.4833841041262808,0.4825994645989107,-0.12310449371248011,-0.46356392672345476,0.4421052631578947,-0.2680819195643327,95,-0.21935216350287412,-2.310458867722625,False,False,-0.741699342147069
RandomForestClassifier,HistGradientBoostingRegressor,0.40000000000000013,0.65,0.49067096884330247,0.001078563824749232,0.4268292682926829,0.2536231884057971,0.3181818181818182,0.47713006554047815,0.4825994645989107,-0.1907027829866863,-0.9956201252366861,0.4268292682926829,-0.24358263755497167,82,-0.2869504527770803,-2.8425150662358565,False,False,-1.3241298098193777
RandomForestClassifier,HistGradientBoostingRegressor,0.40000000000000013,0.7000000000000001,0.49067096884330247,0.0017879771412612363,0.43243243243243246,0.2318840579710145,0.3018867924528302,0.48218406720206775,0.4825994645989107,-0.1405665612484971,-0.724979453248467,0.43243243243243246,-0.2173221445620367,74,-0.2368142310388911,-2.5718743942476374,False,False,-0.9396495618429872
RandomForestClassifier,HistGradientBoostingRegressor,0.40000000000000013,0.75,0.49067096884330247,0.0025303023667765275,0.42857142857142855,0.1956521739130435,0.26865671641791045,0.48317640542785933,0.4825994645989107,-0.09031446460603465,-0.457731810673939,0.42857142857142855,-0.17155803828229943,63,-0.18656213439642866,-2.3046267516731094,False,False,-0.562651580110167
RandomForestClassifier,HistGradientBoostingRegressor,0.40000000000000013,0.8,0.49067096884330247,0.0033291282966078114,0.4489795918367347,0.15942028985507245,0.23529411764705882,0.49372288378103946,0.4825994645989107,0.0020300338654015704,0.08218432485108838,0.4489795918367347,-0.09290659239439647,49,-0.09421763592499244,-1.764710616148082,False,True,0.15897661398089277
RandomForestClassifier,HistGradientBoostingRegressor,0.45000000000000007,0.0,0.4976226224088023,-0.018681383528925868,0.4382716049382716,0.5144927536231884,0.47333333333333333,0.46743745961414196,0.4825994645989107,-0.2711193865133372,-1.0680480553202671,0.4382716049382716,-0.3849209638247205,162,-0.36736705630373123,-2.9149429963194375,False,False,-1.7969775428561503
RandomForestClassifier,HistGradientBoostingRegressor,0.45000000000000007,0.05,0.4976226224088023,-0.011220221795411888,0.4339622641509434,0.5,0.46464646464646464,0.46337579617834396,0.4825994645989107,-0.2987305403475182,-1.223963127062806,0.4339622641509434,-0.3972108401121064,159,-0.39497821013791223,-3.070858068061976,False,False,-2.0192848269440407
RandomForestClassifier,HistGradientBoostingRegressor,0.45000000000000007,0.1,0.4976226224088023,-0.009071713796754559,0.44155844155844154,0.4927536231884058,0.4657534246575342,0.4724914612757316,0.4825994645989107,-0.25907892714877945,-1.0298850132661495,0.44155844155844154,-0.3762048445431765,154,-0.35532659693917346,-2.8767799542653196,False,False,-1.712641200723667
RandomForestClassifier,HistGradientBoostingRegressor,0.45000000000000007,0.15000000000000002,0.4976226224088023,-0.007655889145703553,0.4533333333333333,0.4927536231884058,0.4722222222222222,0.4852303147789163,0.4825994645989107,-0.2047448933810233,-0.775457706679947,0.4533333333333333,-0.3304600165410182,150,-0.3009925631714173,-2.6223526476791172,False,False,-1.2904360769788574
RandomForestClassifier,HistGradientBoostingRegressor,0.45000000000000007,0.2,0.4976226224088023,-0.00636130022705564,0.4589041095890411,0.4855072463768116,0.47183098591549294,0.49116126650050773,0.4825994645989107,-0.18685087073903228,-0.6956972150290958,0.4589041095890411,-0.33393681753135973,146,-0.2830985405294263,-2.542592156028266,False,False,-1.1552640080171737
RandomForestClassifier,HistGradientBoostingRegressor,0.45000000000000007,0.25,0.4976226224088023,-0.005266555385015697,0.45454545454545453,0.47101449275362317,0.4626334519572954,0.4870996030647097,0.4825994645989107,-0.20677678138915367,-0.7963685942299933,0.45454545454545453,-0.35025844290562247,143,-0.3030244511795477,-2.6432635352291634,False,False,-1.3155004670161914
RandomForestClassifier,HistGradientBoostingRegressor,0.45000000000000007,0.30000000000000004,0.4976226224088023,-0.004139716281066249,0.4632352941176471,0.45652173913043476,0.45985401459854014,0.4957767931320963,0.4825994645989107,-0.1740367394835286,-0.647058309401517,0.4632352941176471,-0.35063639811029335,136,-0.2702844092739226,-2.493953250400687,False,False,-1.0682036486314923
RandomForestClassifier,HistGradientBoostingRegressor,0.45000000000000007,0.35000000000000003,0.4976226224088023,-0.0033630573565138983,0.45454545454545453,0.43478260869565216,0.4444444444444444,0.48809194129050126,0.4825994645989107,-0.20071574742315146,-0.7862948174548653,0.45454545454545453,-0.3615774605398361,132,-0.29696341721354547,-2.6331897584540354,False,False,-1.2847591696437455
RandomForestClassifier,HistGradientBoostingRegressor,0.45000000000000007,0.4,0.4976226224088023,-0.0024738381459459085,0.4435483870967742,0.39855072463768115,0.4198473282442748,0.47953013938890426,0.4825994645989107,-0.1931183609174565,-0.7593459765493202,0.4435483870967742,-0.34721686788259487,124,-0.2893660307078505,-2.60624091754849,False,False,-1.2429078741611264
RandomForestClassifier,HistGradientBoostingRegressor,0.45000000000000007,0.45,0.4976226224088023,-0.0018595374655029574,0.4298245614035088,0.35507246376811596,0.3888888888888889,0.4705298624573064,0.4825994645989107,-0.21413131320291634,-0.9088150140543534,0.4298245614035088,-0.3474056739546034,114,-0.31037898299331035,-2.755709955053524,False,False,-1.4324807185050452
